model,J2,L,rank,x,pi,n_low_energy_eigenpairs,P2,KF,retained_mass,unresolved_mass,D_TV_ranked,source_checkpoint,source_sha256
NNN-TFIM,0.050000000000000003,10,31,1.9116324046722947e-12,8.1975255195331025e-13,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,32,1.6163321453180049e-12,6.9312091471673004e-13,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,33,1.0599653457506067e-12,4.5453785729798147e-13,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,34,4.8829233445077687e-14,2.0939113936702816e-14,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,35,3.0677542570390537e-14,1.3155245615354067e-14,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,36,1.5374505221536336e-14,6.5929463528499082e-15,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,37,1.0726433120736431e-14,4.5997446489130625e-15,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,38,2.4117534144993908e-15,1.0342161031513291e-15,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,39,9.8816622059289063e-16,4.237487181663174e-16,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,40,4.091927132889037e-17,1.7547137731052479e-17,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,41,9.1375018485593783e-18,3.9183738675525916e-18,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,42,8.9526808499749677e-28,3.8391183135696058e-28,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,43,8.0917999515120602e-30,3.469952509664014e-30,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,44,1.713690896140067e-31,7.3487061735114078e-32,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,45,1.1237864274127666e-32,4.8190582534095092e-33,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,46,6.9719500854154865e-33,2.9897347736110364e-33,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,47,9.659373953409761e-34,4.142164795504393e-34,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,48,8.1459749465189895e-34,3.4931840108147811e-34,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,49,4.4019992277860492e-34,1.8876799178829142e-34,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,50,2.8154988648616722e-34,1.2073515670956935e-34,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,51,9.9944400366376788e-35,4.2858489453062853e-35,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,52,4.4186842485873182e-35,1.8948348438759055e-35,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,10,53,4.1620503999372336e-35,1.7847842652006759e-35,160,2.331962736946958,0.79592483090788535,0.99999999999999734,2.6645352591003757e-15,0.0033062241399194406,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L10_neig160.json,b5930e304bbc8e2e01cb8f5323dd00ca1193944d626e8271b9d6b93e6ecb4863
NNN-TFIM,0.050000000000000003,12,1,2.9889306283788906,0.87487806464212925,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,2,0.30896953800833798,0.09043725166439083,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,3,0.085450776316631172,0.02501195882442039,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,4,0.025881561504675635,0.0075756895205720707,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,5,0.0063238514753057272,0.0018510295579527954,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,6,0.00056387916939948423,0.00016505084184031317,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,7,0.00012487762671037437,3.6552436291480643e-05,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,8,5.1871672775082211e-05,1.5183152213816118e-05,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,9,3.6277607942501061e-05,1.0618675162693656e-05,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,10,2.7253984225305018e-05,7.977405947944073e-06,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,11,1.323281905909568e-05,3.8733261382048858e-06,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,12,5.8802545625007459e-06,1.7211860597895288e-06,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,13,5.7848491175265956e-06,1.6932603092676519e-06,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,14,2.2887610381996096e-06,6.6993419268965156e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,15,2.2575109994149743e-06,6.6078711741386247e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,16,2.1823024654408851e-06,6.3877312484304453e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,17,1.3149904944829161e-06,3.8490566756980386e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,18,7.120125196686492e-07,2.0841036901098299e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,19,5.7602262411646024e-07,1.6860530444977811e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,20,5.6892320434299018e-07,1.6652726136221931e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,21,3.99034974050611e-07,1.1679994928864118e-07,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,22,3.3406174262231631e-07,9.7781891650962922e-08,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,23,2.4171405008012861e-07,7.0751163751702398e-08,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,24,2.2197934464142177e-07,6.4974696162736437e-08,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,25,8.2786127707342625e-08,2.4232000067227653e-08,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,26,7.5360003765086234e-08,2.2058328694360225e-08,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,27,4.1894618750828834e-08,1.2262808184184704e-08,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,28,3.110886925302531e-08,9.1057541004400121e-09,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,29,1.751163413787243e-08,5.125761179533395e-09,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,30,1.6350749389583065e-08,4.7859631955277186e-09,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,31,7.798246601454429e-09,2.2825939248991027e-09,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,32,6.8364035399176622e-09,2.0010566459214539e-09,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,33,5.3941462247763321e-09,1.5788992105475977e-09,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
NNN-TFIM,0.050000000000000003,12,34,2.4520044317196488e-09,7.1771652086830378e-10,160,3.4163968090816392,0.7742769689541289,1.0000000000000211,0,0.0029128217745094487,build/runs/a1-publication/work/nnn_tfim_expensive/checkpoints/response_j2_0p05_L12_neig160.json,9004ab544badb5a6c5c0e83b21dd54b77450575872811fe0c03356f4399fd958
